,ass_id,criterion_id,statement_id,statement,score_id,score_value
1,f9e736d0a7726eaa0eaeffd70e1e2cc9,018d36156569392f2aafea23f64a76c2,8e7eebb4-7ffc-443e-a9f6-46af479aab2c,"LDAP is not related to the publication of public data as open data. Therefore, this criterion is not applicable to this specification.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",0fa53031-9e96-4306-920e-56e1fb7fe9ac,2
2,f9e736d0a7726eaa0eaeffd70e1e2cc9,6e66052782871e8f735e877ab531746b,2c3b19fa-c09d-4be8-9f10-89642c6867ee,"IETF has a formal review and approval so that all the relevant stakeholders can formally appeal or raise objections to the development and approval of specifications.
Each distinct version of an Internet standards-related specification is published as part of the ""Request for Comments"" (RFC) document series. This archival series is the official publication channel for Internet standards documents and other publications.
During the development of a specification, draft versions of the document are made available for informal review and comment by placing them in the IETF's ""Internet-Drafts"" directory, which is replicated on a number of Internet hosts. This makes an evolving working document readily available to a wide audience, facilitating the process of review and revision.

Standard process IETF:
https://www.ietf.org/standards/process/ 

Internet Best Current Practices IETF:
https://tools.ietf.org/html/rfc2026",e7fb363f-f267-4c39-9087-aff14d9d5eb2,1
3,f9e736d0a7726eaa0eaeffd70e1e2cc9,86480aeb679a28b84c21e76373281a89,2e7f6c85-170f-411a-aa14-a7567f735e9c,"The IETF is a consensus-based group, and authority to act on behalf of the community requires a high degree of consensus and the continued consent of the community. The process of creating and Internet Standard is straightforward: a specification undergoes a period of development and several iterations of review by the Internet community and revision based upon experience, is adopted as a Standard by the appropriate body... and is published. In practice, the process is more complicated, due to (1) the difficulty of creating specifications of high technical quality; (2) the need to consider the interests of all the affected parties; (3) the importance of establishing widespread community consensus; and (4) the difficulty of evaluating the utility of a particular specification for the Internet community. The goals of the Internet Standards Process are:
- Technical excellence;
- prior implementation and testing;
- clear, concise, and easily understood documentation;
- openness and fairness; and 
- timeliness.
The goal of technical competence, the requirement for prior implementation and testing, and the need to allow all interested parties to comment all require significant time and effort. The Internet Standards Process is intended to balance these conflicting goals. The process is believed to be as short and simple as possible without sacrificing technical excellence, thorough testing before adoption of a standard, or openness and fairness.

Standard process IETF:
https://www.ietf.org/standards/process/",75930d01-d345-4565-b2a0-8afe30e0e164,1
4,f9e736d0a7726eaa0eaeffd70e1e2cc9,4e9a30bee7bc426848739d2f6306a3f4,16714bc8-503b-44c1-a30a-4e4c4860a055,"LDAP is publicly available for implementation and use, and therefore for everyone to study, for free on IETF webpage.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",978038f2-140e-4c4c-b7ad-bf9d1542023e,1
5,f9e736d0a7726eaa0eaeffd70e1e2cc9,d9708f7ddb370ef2f423f5ef40e0212f,42ba8677-e1d3-49a7-b54f-0abeb2b0f8db,"Like all the IETF standards, LDAP is a free and open technical specification, built on IETF standards and licenses from the Open Web Foundation. LDAP is therefore licensed on a royalty-free basis.
No IPR disclosures have been submitted directly on the LDAP specification (RFC 4511).

Intellectual Property Rights in IETF:
https://tools.ietf.org/html/rfc3668",a08acfc2-d403-4a38-8a38-3e4ae67f691a,1
6,f9e736d0a7726eaa0eaeffd70e1e2cc9,1408eabc0d6cf718b6797e574778544c,b8b70000-39b8-4a54-93c5-19910c5a6aaf,"Like all the IETF standards, LDAP is a free and open technical specification, built on IETF standards and licenses from the Open Web Foundation. LDAP is therefore licensed on a royalty-free basis.

Intellectual Property Rights in IETF:
https://tools.ietf.org/html/rfc3668",54994d0e-f9a5-483f-9b49-5fc5ef82474a,1
7,f9e736d0a7726eaa0eaeffd70e1e2cc9,75ae91ad6e35df68c0fdf68310f95632,d8b47966-3b19-4e71-bbd4-05f1d891470c,"LDAP was created in 1993 and quickly became one of the foundational authentication protocols used by IT network. The fact that in 1998, OpenLDAP 1.0 was implemented as an open source version of LDAP made it very popular. Therefore, it is demonstrated that LDAP has enough maturity for its use in the development of products and services.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",f70afd0c-a334-490c-8a59-b2105e00ff5d,1
8,f9e736d0a7726eaa0eaeffd70e1e2cc9,077c966676cefd77a045324b17f73f2b,a76ec8d2-1c87-447c-808e-77696972d526,"LDAP is still excellent with authenticating Linux-based applications including many open source solutions, for example: OpenVPN, Jenkins, Kubernetes. It is often used to complement Active Directory (AD) as a directory services protocol. Therefore, it is demonstrated that LDAP has enough market acceptance for its use in the development of products and services.

LDAP used with OpenVPN:
https://openvpn.net/vpn-server-resources/openvpn-access-server-on-active-directory-via-ldap/",ba4ce886-aa3d-41bc-80e0-9bfd6b3fe98e,1
9,f9e736d0a7726eaa0eaeffd70e1e2cc9,bff365d744436a47cb68583789942a3c,7c663e11-098b-42a9-9403-c180fe1e0882,"At the moment of performing the assessment, LDAP is widely used at businesses and organizations worldwide for directory-based authentication. These types of resources are included in the development of platforms and services, including innovative solutions. 

LDAP with Active Directory:
https://www.windows-active-directory.com/active-directory-ldap.html",35bb7b80-ffdc-4825-b9bc-1fb572ff6837,1
10,f9e736d0a7726eaa0eaeffd70e1e2cc9,e81f968ffcd82a2aa7c9317374724895,5220bc19-6533-4b7f-bcf8-d20c5ea401cb,"LDAP is maintained and developed by IETF which is an international community developing open standards. 

Developer community IETF:
https://www.ietf.org/about/",a2a6246f-ec5c-469c-bfa6-b15696eea4e4,1
11,f9e736d0a7726eaa0eaeffd70e1e2cc9,eb586dd9bcab05b431f4be7a8fe4c7f3,1d142a20-1267-43a4-bab9-b8ad6957a836,"The purpose of LDAP is not related to the visibility of administrative information, data or services. Therefore, this criterion is not applicable to this specification.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",babff0fe-9ef2-45a9-9be0-d9565a172fd9,2
12,f9e736d0a7726eaa0eaeffd70e1e2cc9,18193cd10351ff88c41670f1732ded10,8c87f61c-f14f-4de4-93b6-d1724dec34cc,"The purpose of LDAP is not related to the comprehensibility of administrative information, data or services. Therefore, this criterion is not applicable to this specification.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",4da8b7ce-6899-45b6-aa52-35b3759cde92,2
13,f9e736d0a7726eaa0eaeffd70e1e2cc9,84c9dc669c9d40e2e541ad4e6172ca7f,96ea33ef-0374-46da-94fb-bef7b7ad508b,"The purpose of LDAP is not related to the availability of interfaces with internal information systems. Therefore, this criterion is not applicable to this specification.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",6bf84552-7d6b-4bde-9b3f-441d7e4ffd90,2
14,f9e736d0a7726eaa0eaeffd70e1e2cc9,a20e9c41d70c67b369048847ef4bb353,e0870c36-9db7-4da1-bdb2-491376eab8d7,"LDAP is a business domain agnostic specification that can be reused in a cross-domain way.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",59824b16-d12c-47c2-a6c3-94560d8a5ef2,1
15,f9e736d0a7726eaa0eaeffd70e1e2cc9,50f9b713a1a993210642e0cd97fcdc41,8af7daf5-06fe-4d4e-8fdd-bb684dc7e800,"The specification is available for its use and implementation at the IETF's webpage defined in several RFCs. 

LDAP - The Protocol W3C reference:
https://tools.ietf.org/html/rfc4511

LDAP - Technical Specification W3C reference:
https://tools.ietf.org/html/rfc4510

LDAP - Schema for User Applications W3C reference:
https://tools.ietf.org/html/rfc4519",d4ba6fb5-2cb8-4603-8762-e4f22c1aa5be,1
16,f9e736d0a7726eaa0eaeffd70e1e2cc9,7b3adb5beefed16606f7bb175e1795c8,1a58a4c2-d0fc-46be-8067-4ea28d324fd1,"LDAP can be found for free along within the European Collaborative Platform, Joinup.

LDAP in Joinup platform:
https://joinup.ec.europa.eu/solution/lightweight-directory-access-protocol/distribution/rfc4511-lightweight-directory-access-protocol-ldap-protocol",1d89c76b-ef41-4c82-956a-fb098a2de7e9,1
17,f9e736d0a7726eaa0eaeffd70e1e2cc9,a681ec1bd7d0bd8b99173ab73cc188ba,6708179e-9221-442f-8eeb-9e13b4335749,"LDAP can be used independently of any other technical specifications or operating system. However, it is often used to complement Active Directory (AD) as a directory services protocol.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511

LDAP with Active Directory: 
https://www.solarwindsmsp.com/blog/difference-between-ldap-ad",a62917bb-6fa3-4d92-96fb-0f81990eb461,1
18,f9e736d0a7726eaa0eaeffd70e1e2cc9,6c2fa441b1e2040d22325a51f0f53b39,5888c1ce-c756-423c-a9dc-28c0376c6c9c,"By using LDAP, the system administrator is prevented from providing several authentication accounts for accessing distributed directories, the user does not have to deal with several credentials. This fact helps to adapt the specification to user’s needs without hampering the scalability of systems._x000D_
_x000D_
LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",aa80b539-8dbb-4d9d-8451-d917f562826c,1
19,f9e736d0a7726eaa0eaeffd70e1e2cc9,69057bb18f3b1437181faea4fd32a8de,fa470178-860f-48b3-ab44-4c79df9cace2,"LDAP is an application protocol for accessing and maintaining distributed directory information services over the net, it is independent of implementation.
The specification allows many applications and services to connect to the LDAP server to validate users, which reduces the administrative burden of the system administrators and the users. As it is widely supported the implementation of the LDAP would not hamper the interoperability between systems and services.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",c66bd112-37fa-43f4-ba8e-4632a967e1fc,1
20,f9e736d0a7726eaa0eaeffd70e1e2cc9,0d432b4fa0f143ceb720596f190e0102,8716636d-d65f-4e99-9d73-3173efb994cd,"The once-only principle is an e-government concept that aims to ensure that citizens, institutions, and companies only have to provide certain standard information to the authorities and administrations once.
LDAP fosters the OOP in terms of accessibility by allowing administrations stakeholders to keep the contact and access to different distributed services without providing personal data for authentication more than strictly needed. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",04564e26-4eed-43ee-b916-7879cea6f228,1
21,f9e736d0a7726eaa0eaeffd70e1e2cc9,5620615d81f539b396d9e72ede450fd7,3fa357d4-f7cf-480a-9038-8fe4a9cd30da,"The purpose of LDAP is not related to e-accessibility. Therefore, this criterion is considered not applicable specification. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",23bec105-9ebf-4cf5-991b-56b1002b43d3,2
22,f9e736d0a7726eaa0eaeffd70e1e2cc9,e01abc278514f50624be7a51cb9c72b0,bc5dbdcf-75ad-4063-9a76-3b2cb545ae2a,"The specification is excellent for accessing and maintaining distributed directory information services over internet. The main function of LDAP is to help users connect to their IT resources safely. Because of this, they are often used in public administrations and have become staples of the identity management industry.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",283da463-708c-4a61-af28-88f4632a7c52,1
23,f9e736d0a7726eaa0eaeffd70e1e2cc9,dc70f2ddd6b41a5c71727fa353e2f04e,0ee1c2e0-0516-4c61-8be3-e957aaa5236b,"The purpose of LDAP is not related to the  delivery of multilingual public services. Therefore, this criterion is not applicable to the specification. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",24609f21-373d-49c7-b1f2-8c46a4a5f7c7,2
24,f9e736d0a7726eaa0eaeffd70e1e2cc9,e0b6fd49c17ac62ecd397b9d2102a2c8,341dae52-07b6-4c4e-8cf6-8e699e022c66,"The specification allows user to access and maintain distributed directories information over the Internet, which reduces the administrative burden of the system administrators and the users. By ensuring the access to different directory services, it fosters the implementation of digital services, supporting the principle of digital-first. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",20f4940f-1799-446a-8f40-677e7a15e01b,1
25,f9e736d0a7726eaa0eaeffd70e1e2cc9,d832d0d51143fa0a21d429980dff09be,d711574f-7f0e-4e0e-8ed6-ad0da0b6a138,"The purpose of LDAP is not related to long term preservation of electronic records. Therefore, this criterion is considered not applicable to this specification. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",722a99ed-013e-4b65-b55d-aba4185f7d34,2
26,f9e736d0a7726eaa0eaeffd70e1e2cc9,3015b02174f63fe27ed976eb6be2173a,20e83b79-bbde-47b0-a1b2-af8c095ce342,"There are existing documentation and studies assessing the effectiveness and efficiency of LDAP. It is a comparison between LDAP 2 and LDAP 3. As well, the study shows the improvement of the different versions over time as resulting in more efficient protocol.

Difference between LDAP2 and LDAP3:
https://docs.microsoft.com/en-us/previous-versions/windows/desktop/ldap/differences-between-ldap-2-and-ldap-3",35434832-2126-4b03-bbf1-9d1d90cbfa8e,1
27,f9e736d0a7726eaa0eaeffd70e1e2cc9,08ebe98d9906ae121d734e1adfdcbd3f,0df2f2b9-4fde-4e77-9ccc-a738c12ea229,"LDAP is already associated with EIRA ABBs in the European Library Of Specifications (ELIS). More specifically, LDAP can define the interoperability aspects of the “Service Registration Service” and “Service Registry Component” ABBs of the EIRA Technical Infrastructure View.

EIRA Library of Interoperability Specifications (ELIS):
https://joinup.ec.europa.eu/solution/elis/release/v100",7c72ee8c-6482-4eb7-bca1-8394fc7edc41,1
28,f9e736d0a7726eaa0eaeffd70e1e2cc9,3c201dc582f729cddf3b176ab1a3a0d5,3d4f6f31-d885-4ef2-aa7c-8854acdf3bf2,"There is no conformity test coming from the IETF, but there are existing free online documents that will help you validate LDAP specification when it is implemented. However, it is a manual process that does not provide 100% automatic validation. 

IBM testing LDAP authentication settings:
https://www.ibm.com/support/knowledgecenter/SSZQFR_2.2.5/doc/iwd/ldap_test_settings.html

Test LDAP configurations:
https://docs.microfocus.com/itom/Operations_Orchestration:10.80/Develop/Working_with_API/Testing_LDAP_Configurations",9c4ae207-b2eb-4006-bd5e-d7a83d0b1c11,0
29,f9e736d0a7726eaa0eaeffd70e1e2cc9,790360b73fc300b4f3b3d5781f5c58bf,81711527-008c-4935-8cc5-d60064531d12,"8 Member States are recommending LDAP in their ICT National Catalogues. This Member States are Croatia, France, Germany, Greece, Malta, Netherlands, Spain and Sweden.
 
CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",c8e8cf0f-f70f-413e-9b2a-7d71f8885207,1
30,f9e736d0a7726eaa0eaeffd70e1e2cc9,0fb00f5e00492be3cfa666319c7dd6da,27acbc01-b027-49d4-9ef4-804536de2151,"After searching in the different official European websites, there is no evidence of any cross-border project that use LDAP nor explicit agreements involving the usage of the specification.",187b6615-659f-4f73-9617-c0324f5762d7,0
31,f9e736d0a7726eaa0eaeffd70e1e2cc9,5e96722729b950f1830fb73ed3910ef3,5644be25-e382-4d5b-abc4-6add8976a0f3,"The specification is included in 8 Member States' catalogues of recommended specifications. This Member States are Croatia, France, Germany, Greece, Malta, Netherlands, Spain and Sweden.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",298e6bcc-4043-449e-b82e-2ca1d634da4e,1
32,f9e736d0a7726eaa0eaeffd70e1e2cc9,e81e85e531abf618c2b37221f070b982,fdda56b4-c80b-497b-9c24-58065a584bd8,"After being evaluated compliant with the regulation on standardisation 1025/2012, LDAPv3 has been identified by Commission Implementing Decision and included in the European list of ICT Standards for e-procurement.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en",8b9b4276-30e3-4479-960c-8ceede82bca6,1
33,f9e736d0a7726eaa0eaeffd70e1e2cc9,87a9ce047cfa7d0978e6a2a7518e53e1,bd8004f3-bca5-4885-8f97-4c220b2909ca,"After being evaluated compliant with the regulation on standardisation 1025/2012, LDAPv3 has been identified by Commission Implementing Decision. During the evaluation process, all the Member States are invited to share their doubts. The positive evaluation of LDAPv3 and its identification is considered an interoperability agreement.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en",c7cb129b-eda7-41e2-b98f-1462b6ed7ba2,1
34,f9e736d0a7726eaa0eaeffd70e1e2cc9,ff059382710638e130d49fe6decff5ba,12cd47ca-6fb4-4892-8e99-de838274bf71,"After being evaluated compliant with the regulation on standardisation 1025/2012, LDAPv3 has been identified by Commission Implementing Decision.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en",7011d717-b454-4dad-98cb-9442a40ad994,1
35,f9e736d0a7726eaa0eaeffd70e1e2cc9,76ebc82f8260d19ac83f5938b8db7ed4,38cd1849-f9d6-477e-8a86-8ead65f01be2,"The purpose of LDAP is not related to the modelling of business processes. Therefore, this criterion is not applicable to the specification. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",c38ef4a2-2c26-412f-9e03-167f91324150,2
36,f9e736d0a7726eaa0eaeffd70e1e2cc9,02710e4406b9d5008e22432fca77b9ef,311db0d2-fbf1-4a21-8fa5-06c247a87708,"The purpose of LDAP is not related to the modelling of business processes. Therefore, this criterion is not applicable to the specification. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",48c1f5e6-f9ef-4949-953e-39092fe56170,2
37,f9e736d0a7726eaa0eaeffd70e1e2cc9,c8f3160603854c61e45e977af3ba49d7,3d7d2b52-b12c-4ef2-9bdb-02387ecabcdb,"LDAP is an application protocol for accessing and maintaining distributed directory information services over an Internet Protocol network, which defines the authentication user schema which allows and fosters its reuse in a cross-sector manner. However, it is not defining a data model. 

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511",edc3efc8-8f25-4e44-96d2-2ac0085df7c0,0
38,f9e736d0a7726eaa0eaeffd70e1e2cc9,a28ab768bf3b6c3c70164f5592627b02,56ea41a7-1519-4e24-9921-805121579d3d,"The purpose of LDAP is not related to the publication of public data as linked open data. Therefore, this criterion is not applicable to this specification.

LDAP IETF reference:
https://tools.ietf.org/html/rfc4511

Five star linked open data:
https://www.w3.org/DesignIssues/LinkedData.html",79861c4b-ae99-4be9-82e5-3d711128166e,2
0,d1a946460c3ccbd03ae16bf1c512ef6e,c42a5a8ff73196201aac3c90c0f9c95f,eadaa146-1f46-4860-84ce-2a0ee304060c,"ADMS is included in the national catalogue of Slovakia. The National Interoperability Framework (NIF) of this Member State is fully aligned with at least 4 out of 5 sections of the European Interoperability Framework (EIF) according to the National Interoperability Framework Observatory (NIFO) factsheets. 

Slovakia’s Catalogue:
http://www.informatizacia.sk/standardy-is-vs/596s

NIFO factsheets:
https://joinup.ec.europa.eu/collection/national-interoperability-framework-observatory-nifo/nifo-factsheets",21432b5b-9d2e-4499-a277-41c01204e259,1
1,d1a946460c3ccbd03ae16bf1c512ef6e,018d36156569392f2aafea23f64a76c2,c8efaea0-be3e-40da-886e-a63bb9f6eb22,"ADMS is an RDF vocabulary for representing concepts of a repository, intended to facilitate the co-operation. By describing the assets, releases, and distributions of a repository, it fosters the publications of data and its discoverability. _x000D_In fact, ADMS is the basis for the ADMS-AP used in Joinup to describe the different reusable solutions and make them better discoverable and reusable across borders. _x000D_
_x000D_
ADMS in Joinup:_x000D_
https://joinup.ec.europa.eu/collection/semantic-interoperability-community-semic/adms",45f2f299-4b7e-4038-8464-a59e7505c8e7,1
2,d1a946460c3ccbd03ae16bf1c512ef6e,6e66052782871e8f735e877ab531746b,b38de437-4d9d-4690-9c48-ca39ff1ecca9,"W3C has a defined and publicly available Process for the Development and approval process of the specification as a recommended standard. Also, a clear Release Notes tracking the changes of the different versions is archived. 
             
W3C Process document:
https://www.w3.org/2018/Process-20180201/#Policies",0d4c655b-ef7f-4854-b068-78626ef0f169,1
3,d1a946460c3ccbd03ae16bf1c512ef6e,86480aeb679a28b84c21e76373281a89,b2f5669e-2aac-4cc8-a8e3-0775408d0153,"W3C has a defined and publicly available Process for the Development and approval process of the specification as a recommended standard, including a public review.

W3C Process document:
https://www.w3.org/2018/Process-20180201/#Policies",cc8e7783-dcdb-423c-9e63-01959a689dcc,1
4,d1a946460c3ccbd03ae16bf1c512ef6e,4e9a30bee7bc426848739d2f6306a3f4,bd5f3302-c737-403d-ac41-4f02382176b6,"ADMS is publicly available for implementation and study for free on W3C's webpage. 

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/

ADMS in Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about",e3a54425-27dc-4191-89e1-c3967cf754fd,1
5,d1a946460c3ccbd03ae16bf1c512ef6e,d9708f7ddb370ef2f423f5ef40e0212f,6a3065a5-acbe-480f-bf59-dec858eeda11,"The W3C Royalty-Free IPR licenses granted under the W3C Patent Policy apply to all W3C specifications, including ADMS.

W3C Patent practice:
https://www.w3.org/TR/patent-practice#ref-AC",a4571d4e-4e87-4335-9315-31e872f3f320,1
6,d1a946460c3ccbd03ae16bf1c512ef6e,1408eabc0d6cf718b6797e574778544c,60ce9ff8-e881-4eac-8ad8-0e3aa5a4e2eb,"The W3C Royalty-Free IPR licenses granted under the W3C Patent Policy apply to all W3C specifications, including ADMS.

W3C Patent practice:
https://www.w3.org/TR/patent-practice#ref-AC",f94c5125-f50b-4477-b947-a76d53292b38,1
7,d1a946460c3ccbd03ae16bf1c512ef6e,75ae91ad6e35df68c0fdf68310f95632,4137c459-dd65-4d6b-9e06-cb179e2946ec,"The specification was developed in 2012 and has been implemented at European level, and it has been evolved together with the application profile used in the European Platform for the reusability of interoperability Solutions, Joinup. 

ADMS in Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about",42edfb64-f202-48a6-8af8-54c3577e219d,1
8,d1a946460c3ccbd03ae16bf1c512ef6e,077c966676cefd77a045324b17f73f2b,b5827f42-1286-4b12-89cd-fdf62d9db4c9,"The specification is currently implemented in several initiatives in the public sector. This is a key point that reflects the market acceptance of the specification by the public administrations and institutions in Europe. 
Some implementations of the ADMS are Metadata Registry (MDR), ADMS-enabled description of a vocabulary implemented in PoolParty Thesaurus Manager 3.1.0, and the Implementation for the XRepository of the German Federal Ministry of the interior. 

ADMS in Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about",5767e6d6-7177-4ae5-8ed4-c768454adadd,1
9,d1a946460c3ccbd03ae16bf1c512ef6e,bff365d744436a47cb68583789942a3c,25f5f120-1afd-4e9a-9bd1-2afd00da0793,"Even though at the moment of elaborating the assessment the specification is used in the context of the cross-border reusability of interoperability solutions, the specification in itself is used to describe these solutions in a repository. Therefore, ADMS does not foster the creation of innovative solutions. ",6a34de4d-73a6-4255-9997-c5aa19ef133b,0
10,d1a946460c3ccbd03ae16bf1c512ef6e,e81f968ffcd82a2aa7c9317374724895,fc2ba447-55cc-4be8-9ead-0ee46d640804,"ADMS was developed and it is maintained by W3C which is an international community developing open standards.

ADMS in W3C:
https://www.w3.org/TR/vocab-adms/

ADMS in Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about",9a184e6c-6e5f-42ad-9b6e-6d40c2e603b5,1
11,d1a946460c3ccbd03ae16bf1c512ef6e,eb586dd9bcab05b431f4be7a8fe4c7f3,d0cbc6ef-4300-4b85-90e2-89f24992e58a,"By using ADMS to describe assets/solutions, the administrations ensure and enhance the visibility of these solutions and assets that are involved in the development of EU administrations’ activity. 

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",25ff58d0-2f1e-4c41-8a3e-6dde7c891dc0,1
12,d1a946460c3ccbd03ae16bf1c512ef6e,18193cd10351ff88c41670f1732ded10,f711c3e7-62fa-465b-87d9-14f1d67ead5c,"ADMS provides a standardised method for describing assets and their distributions. Therefore, while providing a common way and components for the metadata provision, it helps the comprehensibility of data and services of Public administrations across borders.

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",8ed33dc9-29f7-49e4-b3a4-c69e6309e089,1
13,d1a946460c3ccbd03ae16bf1c512ef6e,84c9dc669c9d40e2e541ad4e6172ca7f,23754a06-1367-4796-a31e-c49b164c89d6,"ADMS does not directly help with the provision of application programming interfaces (APIs) or Web services. However, the specification allows to provide a standardised description for assets in a repository. As well, it allows the discoverability of resources from a single access point. An example of this is the European platform, Joinup. 

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",a5619103-8c78-48e3-8ee8-fd224f36b28a,1
14,d1a946460c3ccbd03ae16bf1c512ef6e,a20e9c41d70c67b369048847ef4bb353,cc596e73-9b4d-49ca-8ff7-c4c74d71bfdb,"Although ADMS was developed taking into account the perspective of the eGovernment System Development, it is a vocabulary that could be reused beyond this domain. It aims to ease the standardisation of assets description in assets repositories, to enhance the discoverability and reuse of assets and solutions. 

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",765c7413-8fcd-4deb-b8a1-41c2d6d281a6,1
15,d1a946460c3ccbd03ae16bf1c512ef6e,50f9b713a1a993210642e0cd97fcdc41,d0c2828b-597d-4ae2-9615-24383d993ac1,"ADMS is publicly available for implementation and use for free on W3C's webpage. Therefore, it can be reused by the organisations, administrations, open communities, etc. that developed it.

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",44a83262-3f0b-429f-989e-507791f2dbdd,1
16,d1a946460c3ccbd03ae16bf1c512ef6e,7b3adb5beefed16606f7bb175e1795c8,2fcf9200-7793-4814-a2f0-53169d7b826a,"ADMS can be found for free along within the European Collaborative Platform, Joinup.

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about",01e73066-5e06-47a3-bb51-fa03336d6378,1
17,d1a946460c3ccbd03ae16bf1c512ef6e,a681ec1bd7d0bd8b99173ab73cc188ba,fb2feddc-e6c7-4880-9e7f-25aac526ad86,"Like other vocabularies, ADMS reuses components from other vocabularies. (e.g. foaf, dcat), and also the resource Description Framework (RDF). This causes a dependency that can hamper the interoperability in those cases where new releases of the reused vocabularies are not backward compatible. 

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",43a6fd3f-02e5-4f68-9571-06c3b8da8c93,0
18,d1a946460c3ccbd03ae16bf1c512ef6e,6c2fa441b1e2040d22325a51f0f53b39,e9596777-6871-416c-8b40-7ef303507c76,"ADMS, as a vocabulary, can be implemented and reused independently of the amounts of data without hampering the scalability or the interoperability of systems. The reuse of the specification for the description of Interoperability Solutions or assets would ease and enhance the interoperability. 

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",5bc521ae-d8f5-4350-b6d6-3411eb721e46,1
19,d1a946460c3ccbd03ae16bf1c512ef6e,69057bb18f3b1437181faea4fd32a8de,a732aaed-c512-438b-8956-3fad840bdfff,"ADMS supports the evolution of European Public Services by enhancing the discoverability and reuse of interoperability solutions. 

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",3cfd36dd-4156-4a10-bfbc-8f37d7bb7ad7,1
20,d1a946460c3ccbd03ae16bf1c512ef6e,0d432b4fa0f143ceb720596f190e0102,7fe0f6d9-f414-428b-aeb8-9fe408795f98,"ADMS’s purpose is the description of Assets within a Catalogue (repository), making them easy to discover and reuse. However, it is not related to foster the one-only principle between administrations and stakeholders.

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",2f789735-4520-46b3-912f-93c533ff2fd5,0
21,d1a946460c3ccbd03ae16bf1c512ef6e,5620615d81f539b396d9e72ede450fd7,a2e1259a-9de4-44da-bd2d-f0bebee8f6b4,"The purpose of ADMS is not related to e-accessibility. Therefore, this criterion is considered not applicable to this specification.

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",a1c7bb74-26d0-413f-af0f-e13687a66175,2
22,d1a946460c3ccbd03ae16bf1c512ef6e,e01abc278514f50624be7a51cb9c72b0,aed52285-1dae-422c-9b4d-415d553f3079,"As a vocabulary to describe assets within a Repository, it provides concepts and properties identifying the content creators and other informative metadata such as dates involved in the release of the solutions described. These facts increase the reliability of the exchanged data. _x000D_
_x000D_
ADMS Specification W3C:_x000D_
https://www.w3.org/TR/vocab-adms/",b2c35c3e-90d1-4888-8e33-e27d8b0c830f,1
